,White->Black,White->Hisp,White->Other
0,0.0008532185590556558,0.0013555025688805939,0.0012083872286122806
1,0.012491136024024125,0.015955443118828686,0.015758362833048354
2,0.0006694117725885363,0.0007374954441427005,0.0005573453343448551
3,0.009092299136916891,0.008408614578634187,0.007458679900717101
4,0.0030520509716076135,0.004731705572203596,0.0035850193397535834
5,0.032817741452864126,0.04112268664580973,0.036477045339133624
6,0.002750956482290268,0.00308033303907664,0.0021601043505966493
7,0.028428690834512427,0.026340305655578513,0.022306181465993096
